the_geom,Longitude,Latitude,Agent Key,key,Name,Address,City,State,Zip,Outlet Type,Status,Phone,Directions,GlobalID,ObjectID
POINT (-76.325045284104 40.076270952941),-76.32504528,40.07627095,50,275,WAL MART 5200,2030 FRUITVILLE PIKE,LANCASTER,PA,17601,D,-1,7175810200,"http://maps.google.com/maps?q=40.07627095,-76.32504528",{9462977C-194C-40E4-A668-93764435D775},"16,218"
POINT (-77.188240306065 40.419334312844),-77.18824031,40.41933431,502,"1,050",PERRY COUNTY TREASURER,25 W MAIN ST,NEW BLOOMFIELD,PA,17068,D,-1,7175822131,"http://maps.google.com/maps?q=40.41933431,-77.18824031",{B6BBD701-CCEB-410D-93B9-BD84A0A3A6FD},"16,453"
POINT (-77.167357620711 40.321700970209),-77.16735762,40.32170097,181,663,CHESTNUTS SPORTING GOODS,5261 SPRING ROAD,SHERMANS DALE,PA,17090,D,-1,7175822894,"http://maps.google.com/maps?q=40.32170097,-77.16735762",{8852D6BB-FCF1-42FE-8F4A-ADD376CB8FFF},"16,341"
POINT (-77.724952027204 39.79665156111),-77.72495203,39.79665156,"1,165","1,991",LUMBER DIRECT,10 E WALTER AVE,GREENCASTLE,PA,17225,D,-1,7175979928,"http://maps.google.com/maps?q=39.79665156,-77.72495203",{48CD6B8C-89B5-4741-8AEE-9DD0733FECBE},"16,700"
POINT (-77.140403859257 40.531470002793),-77.14040386,40.53147,"1,313","2,177",LONGHORN FAMILY CAMPGROUND AND STORE,226 W JUNIATA PKWY,MILLERSTOWN,PA,17062,D,-1,7175983422,"http://maps.google.com/maps?q=40.53147,-77.14040386",{A4456DF9-F72A-49FE-B262-DE8A8AEE789D},"16,809"
POINT (-76.308274933407 40.170645021763),-76.30827493,40.17064502,140,595,BOMBERGERS STORE,555 FURNACE HILLS PIKE,LITITZ,PA,17543,D,-1,7176263333,"http://maps.google.com/maps?q=40.17064502,-76.30827493",{E83CDA81-C85D-4A99-A3EF-A2490BF9108C},"16,321"
POINT (-76.959273803269 39.761899361158),-76.9592738,39.76189936,50,"1,472",WAL MART 5469,1881 BALTIMORE PIKE,HANOVER,PA,17331,D,-1,7176308211,"http://maps.google.com/maps?q=39.76189936,-76.9592738",{1B64BAE2-36FB-4676-A9E7-17CAE5F7906E},"15,902"
POINT (-76.975016975354 39.799023492789),-76.97501698,39.79902349,703,"1,282",W E SELL SPORTING GOODS,401 YORK STREET,HANOVER,PA,17331,D,-1,7176321293,"http://maps.google.com/maps?q=39.79902349,-76.97501698",{6B6ADD45-7BDE-4EBE-BA62-1CD74067E3D0},"16,546"
POINT (-76.978117760289 39.825193022847),-76.97811776,39.82519302,50,99,WAL MART 1823,495 EISENHOWER DR,HANOVER,PA,17331,D,-1,7176328444,"http://maps.google.com/maps?q=39.82519302,-76.97811776",{8569313C-5B46-4E6B-AC07-70E9741C2C14},"16,204"
POINT (-76.996952240981 39.822337411137),-76.99695224,39.82233741,697,"1,576",DICKS SPORTING GOODS 382,1155 CARLISLE STREET,HANOVER,PA,17331,D,-1,7176329362,"http://maps.google.com/maps?q=39.82233741,-76.99695224",{F3EA5A55-9BAC-425D-820D-AEB92552EC1E},"16,518"
POINT (-76.551845945157 40.143158466095),-76.55184595,40.14315847,370,904,FREEDOM OUTFITTERS,1658 STEEL WAY DRIVE,LANCASTER,PA,17552,D,-1,7176535524,"https://www.google.com/maps/dir//40.14315847,-76.55184595/",{8589FB34-527D-4F22-AFA4-842E6EB3DF03},"16,411"
POINT (-76.382209234052 40.171749966747),-76.38220923,40.17174997,404,946,LONGENECKERS HARDWARE CO,127 DOE RUN RD,MANHEIM,PA,17545,D,-1,7176652491,"http://maps.google.com/maps?q=40.17174997,-76.38220923",{CA045CD2-08B2-47F7-9391-F638A008ED0A},"16,422"
POINT (-76.433022553083 40.227487341584),-76.43302255,40.22748734,"1,232","2,075",WOLFS SPORTING CENTER LLC,2702 LEBANON RD,MANHEIM,PA,17545,D,-1,7176656089,"http://maps.google.com/maps?q=40.22748734,-76.43302255",{8251E9C7-A9FB-4063-91C3-C42107B07A11},"16,743"
POINT (-76.494086860434 40.333897797536),-76.49408686,40.3338978,140,"2,202",BOMBERGERS ANNVILLE,1200 E MAIN ST,ANNVILLE,PA,17003,F,-1,7176857936,"http://maps.google.com/maps?q=40.3338978,-76.49408686",{83A0BAAA-DBBA-4009-999A-DB6B1A262166},"16,808"
POINT (-76.183002303245 39.996668285204),-76.1830023,39.99666829,738,"1,317",ZIMMERMANS HARDWARE,306 HARTMAN BRIDGE RD,STRASBURG,PA,17579,D,-1,7176878695,"http://maps.google.com/maps?q=39.99666829,-76.1830023",{B5FDC535-44FB-47E5-B39A-E5A9613740A2},"16,555"
POINT (-77.024962342157 40.246397488257),-77.02496234,40.24639749,50,57,WAL MART 1886,6520 CARLISLE PIKE,MECHANICSBURG,PA,17050,D,-1,7176913150,"http://maps.google.com/maps?q=40.24639749,-77.02496234",{59EB556A-EC7A-486E-B691-D9511C2C6734},"16,228"
POINT (-76.862019457037 40.292338547065),-76.86201946,40.29233855,41,74,PFBC FRONT DESK,1601 ELMERTON AVENUE,HARRISBURG,PA,17110,D,-1,7177057938,"http://maps.google.com/maps?q=40.29233855,-76.86201946",{D65FBA07-8CEA-4EA8-B415-BE8D7E5B2288},"16,161"
POINT (-76.15377344335 40.164067996096),-76.15377344,40.164068,50,315,WAL MART 2340,890 E MAIN ST,EPHRATA,PA,17522,D,-1,7177216680,"http://maps.google.com/maps?q=40.164068,-76.15377344",{A4162626-236D-4612-B542-50F406171FAD},"16,193"
POINT (-76.200547786844 40.16830607678),-76.20054779,40.16830608,,"5,560",GOODS STORE,1127 SOUTH STATE ST,EPHRATA,PA,17519,D,-1,7177337356,"http://maps.google.com/maps?q=40.16830608,-76.20054779",{795D4BD8-93C7-47A1-A062-7AE1035C87B8},"21,345"
POINT (-77.702537489712 40.263753092997),-77.70253749,40.26375309,,"5,525",EAST WATERFORD GENERAL STORE,9697 ROUTE 75 SOUTH,EAST WATERFORD,PA,17021,D,-1,7177343521,"http://maps.google.com/maps?q=40.26375309,-77.70253749",{4F8232B8-3674-4AC9-A39E-DDA9BDC31FDE},"16,423"
POINT (-76.683407050904 39.911168129002),-76.68340705,39.91116813,887,"1,666",ARTISTIC EDGES,385 LEADER HEIGHTS ROAD,YORK,PA,17402,G,-1,7177411750,"http://maps.google.com/maps?q=39.91116813,-76.68340705",{6DF08440-18BE-458A-8577-CF2DAA0CE8B9},"16,586"
POINT (-76.666328306774 39.983248661829),-76.66632831,39.98324866,697,"1,570",DICKS SPORTING GOODS 274,2955 CONCORD RD,YORK,PA,17402,D,-1,7177514450,"http://maps.google.com/maps?q=39.98324866,-76.66632831",{6E1AC2B7-A9F2-4876-AB53-C2788DA5BC90},"16,541"
POINT (-77.578337725578 39.960935433872),-77.57833773,39.96093543,"1,324","2,215",SPORTSMANS WAREHOUSE 215,3285 BLACK GAP RD,CHAMBERSBURG,PA,17202,D,-1,7177537800,"http://maps.google.com/maps?q=39.96093543,-77.57833773",{7E059A74-309F-4AA5-AF15-42B570351334},"16,151"
POINT (-76.671806943944 39.975507623776),-76.67180694,39.97550762,50,117,WAL MART 1529,2801 EAST MARKET BLDG B,YORK,PA,17402,D,-1,7177551600,"http://maps.google.com/maps?q=39.97550762,-76.67180694",{34A4E663-3A75-45CE-8A3F-826DD903D47B},"16,302"
POINT (-77.526987321806 39.739656793829),-77.52698732,39.73965679,50,299,WAL MART 3633,12751 WASHINGTON TOWNSHIP BLVD,WAYNESBORO,PA,17268,D,-1,7177622282,"http://maps.google.com/maps?q=39.73965679,-77.52698732",{266C0C13-6798-42E1-A496-D341EE2C9CD9},"16,295"
POINT (-76.773025842986 39.968524403823),-76.77302584,39.9685244,50,103,WAL MART 2205,1000 TOWN CENTER DR,YORK,PA,17404,D,-1,7177648874,"http://maps.google.com/maps?q=39.9685244,-76.77302584",{72D3A1F4-2802-4201-9314-A4D8DB36E49A},"15,910"
POINT (-77.523540731301 39.738247886077),-77.52354073,39.73824789,,"5,447",HUNTER'S DEN INC,11779 BUCHANAN TRAIL EAST,WAYNESBORO,PA,17268,G,-1,7177654606,"http://maps.google.com/maps?q=39.73824789,-77.52354073",{9DD885A3-031E-4AA6-BAF9-7F92A5745820},"16,617"
POINT (-76.106699358994 40.038470593102),-76.10669936,40.03847059,694,"1,272",W L ZIMMERMANS AND SONS,3615 OLD PHILADELPHIA PIKE,INTERCOURSE,PA,17534,D,-1,7177688291,"http://maps.google.com/maps?q=40.03847059,-76.10669936",{8576102B-608F-41A2-833E-543663A108B7},"16,506"
POINT (-76.72659299225 39.962774037133),-76.72659299,39.96277404,732,"1,311",YORK COUNTY TREASURER,28 EAST MARKET ST ROOM 126,YORK,PA,17401,D,-1,7177719603,"http://maps.google.com/maps?q=39.96277404,-76.72659299",{CF8BBA5E-B9E3-4DCD-AE38-0EB1B935FADE},"16,552"
POINT (-76.882726598109 40.258679814916),-76.8827266,40.25867981,218,694,DAUPHIN COUNTY TREASURER,101 MARKET ST   RM 105,HARRISBURG,PA,17101,D,-1,7177806550,"http://maps.google.com/maps?q=40.25867981,-76.8827266",{CE4FA18F-15D4-46DC-B077-C10C0C83FDE5},"16,357"
POINT (-76.855641520029 40.295873829027),-76.85564152,40.29587383,885,"1,656",PGC-HARRISBURG HDQ,2001 ELMERTON AVE,HARRISBURG,PA,17111,D,-1,7177837507,"http://maps.google.com/maps?q=40.29587383,-76.85564152",{91C6CFF2-BC3D-4FDB-B4FD-B754CC198B62},"16,582"
POINT (-77.017540658011 40.402390739705),-77.01754066,40.40239074,783,"1,100",RENT A BOAT-RIVERFRONT CMPGRND,9 NEWPORT RD,DUNCANNON,PA,17020,F,-1,7178345252,"http://maps.google.com/maps?q=40.40239074,-77.01754066",{2D7B5EB9-6C3F-4405-9AB6-DD7392850597},"16,900"
POINT (-76.569017916448 40.32038966216),-76.56901792,40.32038966,50,253,WAL MART 2888,100 NORTH LONDONDERRY SQUARE,PALMYRA,PA,17078,D,-1,7178380476,"http://maps.google.com/maps?q=40.32038966,-76.56901792",{482F7A34-20F7-44FC-88BC-4AA73BFCB009},"16,238"
POINT (-76.51182313003 40.412285429295),-76.51182313,40.41228543,"1,179","2,008",JONO ACE HARDWARE,10781 ALLENTOWN BLVD,JONESTOWN,PA,17038,D,-1,7178655060,"http://maps.google.com/maps?q=40.41228543,-76.51182313",{268F9810-E079-49F4-B1AF-9DF286D1B211},"16,724"
POINT (-76.259444095597 40.355070617971),-76.2594441,40.35507062,903,"1,686",RICHLAND SHOOTERS SUPPLIES,207 SOUTH PARK STREET,RICHLAND,PA,17087,G,-1,7178664246,"http://maps.google.com/maps?q=40.35507062,-76.2594441",{E5137E69-D6D8-451D-B9B9-1552564CC5B4},"16,594"
POINT (-76.28213110559 40.384174742759),-76.28213111,40.38417474,"1,076","1,879",DUTCH COUNTRY HARDWARE INC,711 E LINCOLN AVENUE,MYERSTOWN,PA,17067,D,-1,7178668882,"http://maps.google.com/maps?q=40.38417474,-76.28213111",{FA9AB5EC-849A-4857-8EC1-3838D143DD71},"16,655"
POINT (-76.934035221238 40.434443824836),-76.93403522,40.43444382,927,"1,710",BAKER'S ARCHERY SUPPLY,3231 PETERS MTN RD,HALIFAX,PA,17032,G,-1,7178968090,"http://maps.google.com/maps?q=40.43444382,-76.93403522",{63A12F4D-AF6A-453A-8821-F954A895CA40},"16,607"
POINT (-76.485758007209 39.872307598921),-76.48575801,39.8723076,156,623,BROGUE GENERAL STORE,2230 DELTA ROAD,BROGUE,PA,17309,D,-1,7179271339,"http://maps.google.com/maps?q=39.8723076,-76.48575801",{D542BEA9-5420-4467-8ED6-B35AE61D6408},"16,326"
POINT (-76.814547374095 40.148345573007),-76.81454737,40.14834557,50,"1,897",WAL MART 4404,50 NEWBERRY PARKWAY,ETTERS,PA,17319,D,-1,7179324384,"http://maps.google.com/maps?q=40.14834557,-76.81454737",{9854AB4E-2419-44BD-BC9C-97EF25125AAE},"16,194"
POINT (-76.821218637094 40.155268206001),-76.82121864,40.15526821,"1,288","2,144",CULLEYS SUPPLY RENTAL LLC,15 ROBINHOOD DR,ETTERS,PA,17319,F,-1,7179381224,"http://maps.google.com/maps?q=40.15526821,-76.82121864",{0D3FEC3A-3537-4356-8AB2-3DCC780C8BFB},"16,838"
POINT (-79.795143359897 40.431050203188),-79.79514336,40.4310502,697,747,DICKS SPORTING GOODS 1107,501 MONROEVILLE MALL,MONROEVILLE,PA,15146,D,-1,7179446541,"http://maps.google.com/maps?q=40.4310502,-79.79514336",{62D26944-BDE5-455A-9850-329517D892BE},"15,977"
POINT (-76.30566541105 40.302291059596),-76.30566541,40.30229106,801,814,GOODS STORE,215 RT 501,SCHAEFFERSTOWN,PA,17088,D,-1,7179492663,"http://maps.google.com/maps?q=40.30229106,-76.30566541",{7726A339-BB29-45BD-8262-2DE252782AC1},"16,572"
POINT (-76.254693428879 40.293096388272),-76.25469343,40.29309639,897,"1,681",DARRYL SPITLER'S GUN SHOP,134 CANAAN GROVE RD,NEWMANSTOWN,PA,17073,G,-1,7179493157,"http://maps.google.com/maps?q=40.29309639,-76.25469343",{335DF507-FC8D-4F3B-BCCF-43167194A5B0},"16,591"
POINT (-78.00530760984 40.047053067661),-78.00530761,40.04705307,856,"1,612",KELLER COUNTRY STORE,8888 WATERFALL RD,HUSTONTOWN,PA,17229,D,-1,7179873542,"http://maps.google.com/maps?q=40.04705307,-78.00530761",{ED731590-D1C2-48EC-9035-16451EB42201},"16,576"
POINT (-77.5936764348 40.712520702322),-77.59367643,40.7125207,"1,169","1,997",THIS THAT & TACK,5383 OLD US HIGHWAY 322,MILROY,PA,17063,D,-1,7179944265,"http://maps.google.com/maps?q=40.7125207,-77.59367643",{E4A5101B-84D1-4289-AB11-5049AB41E95C},"16,728"
POINT (-80.311118874972 40.737744799921),-80.31111887,40.7377448,,,FUNTASTIC CARDS BAIT TACKLE,1106 ALLEGHENY ST,NEW BRIGHTON,PA,15066-1549,F,-1,7216010067,"http://maps.google.com/maps?q=40.7377448,-80.31111887",{0A2816DD-92F3-41DE-8F0E-5EE3ED1C2A5E},"20,711"
POINT (-80.148522726077 41.432029270217),-80.14852273,41.43202927,"1,327","2,197",BUBBA MAKS BAIT,857 GEORGETOWN RD,SANDY LAKE,PA,16145,F,-1,7218591877,"http://maps.google.com/maps?q=41.43202927,-80.14852273",{E7515E7D-FD01-4EC3-82A1-51B02AAE8712},"16,827"
POINT (-80.277581322174 40.159431279585),-80.27758132,40.15943128,"1,186","2,149",WASHINGTON RURAL KING SUPPLY,1500 W CHESTNUT ST,WASHINGTON,PA,15301,D,-1,7242222024,"http://maps.google.com/maps?q=40.15943128,-80.27758132",{A3BDBB7C-0111-4B66-B9A0-311CC994486C},"16,779"
POINT (-80.23424095055 40.181011984658),-80.23424095,40.18101198,,,AAA EAST CENTRAL WSH,196 MURTLAND AVE,WASHINGTON,PA,15301-2902,F,-1,7242223800,"http://maps.google.com/maps?q=40.18101198,-80.23424095",{4FB43C53-D5BD-42BD-B10A-B791DB8EE251},"20,687"
POINT (-79.710785128171 40.641017881024),-79.71078513,40.64101788,381,898,L ARNOLD SONS INC,3025 FREEPORT RD,NATRONA HEIGHTS,PA,15065,D,-1,7242244664,"http://maps.google.com/maps?q=40.64101788,-79.71078513",{86BAB17A-84A3-4066-8BEB-0A1187F2C6FB},"16,414"
POINT (-79.709008540813 40.64859313077),-79.70900854,40.64859313,50,"1,602",WAL MART 3738,100 HIGHLANDS MALL DR,NATRONA HEIGHTS,PA,15065,D,-1,7242266949,"http://maps.google.com/maps?q=40.64859313,-79.70900854",{E438535A-C061-4553-BCC8-93838EDAEFFB},"16,234"
POINT (-80.248106523317 40.170421768),-80.24810652,40.17042177,701,"1,239",WASHINGTON COUNTY TREASURER,100 W BEAU ST ROOM 102,WASHINGTON,PA,15301,D,-1,7242286780,"http://maps.google.com/maps?q=40.17042177,-80.24810652",{D9A5EA3A-4338-4D4E-AEEF-3F5BFD44BDC9},"16,544"
POINT (-80.22186969741 40.183282671042),-80.2218697,40.18328267,50,291,WAL MART 1739,30 TRINITY POINT DRIVE STORE 1,WASHINGTON,PA,15301,D,-1,7242294020,"http://maps.google.com/maps?q=40.18328267,-80.2218697",{A37BF99F-246E-460A-8E6B-C942433FA8B0},"16,294"
POINT (-79.710503594364 40.646295689895),-79.71050359,40.64629569,"1,072","1,869",DUNHAM'S SPORTS 111,40 HIGHLANDS MALL PLAZA,NATRONA HEIGHTS,PA,15065,D,-1,7242300102,"http://maps.google.com/maps?q=40.64629569,-79.71050359",{CE626543-BFD9-41C4-90CB-D366CDA6FBF8},"16,650"
POINT (-79.905692368092 40.897809727281),-79.90569237,40.89780973,697,736,DICKS SPORTING GOODS 248,1521 N MAIN STREET SPACE 4B,BUTLER,PA,16001,D,-1,7242343505,"http://maps.google.com/maps?q=40.89780973,-79.90569237",{38648DD9-F9F1-4211-A9A4-737A75D056DD},"15,975"
POINT (-79.149225626285 40.314396905241),-79.14922563,40.31439691,885,"1,660",PGC-SOUTHWEST REGIONAL HDQ,4820 RT 711,BOLIVAR,PA,15923,D,-1,7242389523,"http://maps.google.com/maps?q=40.31439691,-79.14922563",{2EF6235F-4A37-4076-AF6B-CA71C1DE66AF},"16,579"
POINT (-79.01087899992 40.669172999828),-79.010879,40.669173,,"5,425",CLYMER HARDWARE,510 FRANKLIN ST,CLYMER,PA,15728,G,-1,7242544179,"http://maps.google.com/maps?q=40.669173,-79.010879",{7E188469-3481-45AC-B021-AF5BBF1FF3F7},"18,048"
POINT (-80.228475148933 40.583379774291),-80.22847515,40.58337977,940,"1,724",AMBRIDGE DO IT BEST HOME CENTER,500 OHIO RIVER BLVD.,AMBRIDGE,PA,15003,D,-1,7242669595,"http://maps.google.com/maps?q=40.58337977,-80.22847515",{400E9E04-7489-4332-A5E7-EA3F01DFB9E0},"16,614"
POINT (-79.79181663699 40.572640388007),-79.79181664,40.57264039,697,709,DICKS SPORTING GOODS 188,329 PITTSBURGH MILLS CIRCLE,TARENTUM,PA,15084,D,-1,7242733226,"http://maps.google.com/maps?q=40.57264039,-79.79181664",{F93C9207-4820-4AC6-ACD4-EFBEB4B576EC},"16,535"
POINT (-79.51050050828 40.303038949295),-79.51050051,40.30303895,697,732,DICKS SPORTING GOODS 252,5280 ROUTE 30 SUITE 1,GREENSBURG,PA,15601,D,-1,7242734294,"http://maps.google.com/maps?q=40.30303895,-79.51050051",{8E9DF793-F0C5-41B4-A6BE-EC1E18A3A278},"16,517"
POINT (-75.479185482474 40.163875687128),-75.47918548,40.16387569,697,"1,833",DICKS SPORTING GOODS 310,400 FRONT ST STE M2,COLLEGEVILLE,PA,19426,D,-1,7242743226,"http://maps.google.com/maps?q=40.16387569,-75.47918548",{DC71AD5B-DAD0-42CA-9335-B8C48D6013B7},"16,509"
POINT (-79.903287649942 40.895689720107),-79.90328765,40.89568972,"1,186","2,049",BUTLER RURAL KING SUPPLY,101 CLEARVIEW CIR UNIT 3A,BUTLRT,PA,16001,D,-1,7242821822,"http://maps.google.com/maps?q=40.89568972,-79.90328765",{4158F958-03C8-4E5E-8EAD-4402E89608D8},"16,711"
POINT (-79.943188788263 40.87747695929),-79.94318879,40.87747696,50,153,WAL MART 1885,400 BUTLER COMMONS,BUTLER,PA,16001,D,-1,7242824060,"http://maps.google.com/maps?q=40.87747696,-79.94318879",{936DA285-E9CA-4730-ADEE-2DB5DC24DCDA},"16,173"
POINT (-79.751542666385 40.841878464751),-79.75154267,40.84187846,"1,266","2,115",FENELTON FIREARMS,268 STEIGHNER RD,FENELTON,PA,16034,G,-1,7242830074,"http://maps.google.com/maps?q=40.84187846,-79.75154267",{86DE5312-8F73-4D5F-A858-C5E6BF3FAFFA},"16,754"
POINT (-79.896170095825 40.858648400128),-79.8961701,40.8586484,164,631,BUTLER COUNTY TREASURER,124 W DIAMOND ST STE 108,BUTLER,PA,16003,D,-1,7242845149,"http://maps.google.com/maps?q=40.8586484,-79.8961701",{2B28A135-F03F-4BAF-8D17-5E3BDC87E2F2},"16,330"
POINT (-79.905910532044 40.893880091815),-79.90591053,40.89388009,,,AAA EAST CENTRAL BUTLER,138 CLEARVIEW CIR,BUTLER,PA,16001-1565,F,-1,7242872713,"http://maps.google.com/maps?q=40.89388009,-79.90591053",{3D8DDC47-D86B-44EC-9E81-1B5BB5E36FAE},"20,691"
POINT (-79.865196131828 40.831667538281),-79.86519613,40.83166754,608,"1,169",SPORTSMANS SUPPLY COMPANY,245 FREEPORT ROAD,BUTLER,PA,16002,D,-1,7242874294,"http://maps.google.com/maps?q=40.83166754,-79.86519613",{36B4EEDE-EA40-45E8-819C-83F517CBBB6B},"16,485"
POINT (-79.905223974825 40.896354993647),-79.90522397,40.89635499,"1,072","1,867",DUNHAM'S SPORTS 102,101 CLEARVIEW CIR UNIT 4B,BUTLER,PA,16001,D,-1,7242877899,"http://maps.google.com/maps?q=40.89635499,-79.90522397",{648B6706-3C79-4D8C-A468-B12B0C885153},"16,639"
POINT (-79.442362389376 39.756085093976),-79.44236239,39.75608509,"1,086","1,891",AKSHAR GAS & YOUGH LAKE SPORT,5316 NATIONAL PIKE,MARKLEYSBURG,PA,15459,D,-1,7243295670,"http://maps.google.com/maps?q=39.75608509,-79.44236239",{29BD9FAD-B9A9-48B6-AE14-F3AA036E12E6},"16,657"
POINT (-79.73508868706 40.567517597325),-79.73508869,40.5675176,"5,616","5,616",RC FIREARMS LLC,2391 7TH STREET,NEW KENSINGTON,PA,15068,G,-1,7243354867,"http://maps.google.com/maps?q=40.5675176,-79.73508869",{65BCEE47-EC5C-49CD-8B78-ECB2EEC3BBA7},"21,449"
POINT (-79.746576575577 40.587719093624),-79.74657658,40.58771909,,,AAA EAST CENTRAL LW BURRELL,2501 LEECHBURG RD  XRDS STE E,LOWER BURRELL,PA,15068-3060,F,-1,7243394440,"http://maps.google.com/maps?q=40.58771909,-79.74657658",{ED29F4B7-551F-477C-85F0-5DEC155CF7FB},"20,695"
POINT (-80.449946869871 41.249235841135),-80.44994687,41.24923584,50,121,WAL MART 1568,1275 NORTH HERMITAGE ROAD,HERMITAGE,PA,16148,D,-1,7243465940,"http://maps.google.com/maps?q=41.24923584,-80.44994687",{C30AE11B-F5F7-4D40-B941-4808BE92A8ED},"16,210"
POINT (-80.467628388948 41.233401629716),-80.46762839,41.23340163,"1,072","1,871",DUNHAM'S SPORTS 132,2267 E STATE ST,HERMITAGE,PA,16148,D,-1,7243466182,"http://maps.google.com/maps?q=41.23340163,-80.46762839",{432F86A1-A317-4E7A-A250-F011F84ADCE3},"16,644"
POINT (-80.512796001233 41.23431500241),-80.512796,41.234315,"1,283","2,139",WAREHOUSE SALES,200 W SILVER ST,SHARON,PA,16146,D,-1,7243474412,"http://maps.google.com/maps?q=41.234315,-80.512796",{03C92387-174F-4937-9E0F-3711DCF8D0DA},"16,785"
POINT (-79.160583744176 40.609816359025),-79.16058374,40.60981636,,,AAA EAST CENTRAL INDIANA,1169 WAYNE AVE,INDIANA,PA,15701-3549,F,-1,7243494193,"http://maps.google.com/maps?q=40.60981636,-79.16058374",{DB0ED092-E13B-4A6E-984C-0C5F56CDB3BF},"20,690"
POINT (-79.899136421826 40.028301910203),-79.89913642,40.02830191,50,"1,946",WAL MART 4501,134 DANIEL KENDALL DRIVE,WEST BROWNSVILLE,PA,15417,D,-1,7243644076,"http://maps.google.com/maps?q=40.02830191,-79.89913642",{23A8BEFC-127F-41D0-94B5-3FD28992817B},"16,297"
POINT (-80.158668501017 40.962826592059),-80.1586685,40.96282659,476,"1,022",ODONNELL SPORTS SUPPLIES,1765 PERRY HWY,PORTERSVILLE,PA,16051,D,-1,7243683418,"http://maps.google.com/maps?q=40.96282659,-80.1586685",{6D881FC4-1B69-45B9-9F2A-7C2BCD2CE6EF},"16,449"
POINT (-79.688676843427 40.315816276127),-79.68867684,40.31581628,50,"1,909",WAL MART 5241,915 MILLS RD,IRWIN,PA,15642,D,-1,7243823160,"http://maps.google.com/maps?q=40.31581628,-79.68867684",{47D7EF9A-0AF2-4240-8002-E8A48CDAC976},"16,213"
POINT (-79.229928852971 40.442018144267),-79.22992885,40.44201814,"5,526","5,526",AIM FIRST FIREARMS LLC,1147 OLD WILLIAM PENN HWY,BLAIRSVILLE,PA,15717,D,-1,7243887016,"http://maps.google.com/maps?q=40.44201814,-79.22992885",{33EA5636-A237-4F10-BF23-A3574B89FEB4},"21,456"
POINT (-79.258215914631 40.44043179528),-79.25821591,40.4404318,,"5,526","AIM FIRST FIREARMS, LLC","2134 ROUTE 22 HWY W,  SUITE A",BLAIRSVILLE,PA,15717,D,-1,7243887016,"http://maps.google.com/maps?q=40.4404318,-79.25821591",{A79F8C3F-FB92-4D3F-B6E1-582D40581DFA},"18,115"
POINT (-80.229981055031 40.659411385494),-80.22998106,40.65941139,50,"1,994",WAL MART 4643,1500 ECONOMY WAY,BADEN,PA,15005,D,-1,7243909016,"http://maps.google.com/maps?q=40.65941139,-80.22998106",{FC973322-87F5-4148-9719-9CD992878921},"16,696"
POINT (-79.0800138697 40.751421401743),-79.08001387,40.7514214,"1,177","2,006",INNOVATIONS OF HOME,7055 US-119,MARION CENTER,PA,15759,D,-1,7243974900,"http://maps.google.com/maps?q=40.7514214,-79.08001387",{6F6476DA-CBB5-4D60-ABDB-CE7ABCF86B8A},"16,723"
POINT (-79.755455130383 39.916928406367),-79.75545513,39.91692841,697,"2,048",DICKS SPORTING GOODS 1233,320 WALMART DR,UNIONTOWN,PA,15401,D,-1,7244153460,"http://maps.google.com/maps?q=39.91692841,-79.75545513",{453272D8-1877-43F8-9C50-A5100AAB881B},"16,716"
POINT (-80.104208268969 40.691261186599),-80.10420827,40.69126119,,,PUBLIC LANDS,1000 CRANBERRY SQUARE DR,CRANBERRY TWP,PA,16066-6143,F,-1,7244274427,"http://maps.google.com/maps?q=40.69126119,-80.10420827",{F4E50F85-ED3C-45BD-8EDD-F93742B2AA3A},"20,713"
POINT (-79.723224982055 39.90140740867),-79.72322498,39.90140741,258,770,FAYETTE COUNTY TREASURER,61 E MAIN ST  COURTHOUSE,UNIONTOWN,PA,15401,D,-1,7244301256,"http://maps.google.com/maps?q=39.90140741,-79.72322498",{26E6FE76-8ACA-41D2-8B4F-8EFFA3172F6A},"16,373"
POINT (-79.619647863459 39.844397445143),-79.61964786,39.84439745,554,"1,121",S AND S BAIT AND TACKLE,2944 NATIONAL PIKE,CHALK HILL,PA,15421,D,-1,7244383871,"http://maps.google.com/maps?q=39.84439745,-79.61964786",{ADBDA910-0260-4CCD-A7F4-7C0DA54F40C9},"16,469"
POINT (-79.753854443938 39.915029569346),-79.75385444,39.91502957,,,AAA EAST CENTRAL UNIONTOWN,209 WALMART DR STE C-10,UNIONTOWN,PA,15401-8423,F,-1,7244388575,"http://maps.google.com/maps?q=39.91502957,-79.75385444",{D1E789DC-0B8B-48CB-BA32-669F43389E8D},"20,681"
POINT (-79.711594141034 39.912030597003),-79.71159414,39.9120306,422,966,MARRA S MOUNTAINEER SPOR,486 N GALLATIN AVE,UNIONTOWN,PA,15401,D,-1,7244391270,"http://maps.google.com/maps?q=39.9120306,-79.71159414",{890A6F35-F735-4EC7-A14B-58422AE5179D},"16,429"
POINT (-79.941598960653 40.635350535789),-79.94159896,40.63535054,"1,072","1,875",DUNHAM'S SPORTS 163,200 NORTHTOWNE SQUARE,GIBSONIA,PA,15044,D,-1,7244440100,"http://maps.google.com/maps?q=40.63535054,-79.94159896",{3324FA66-6DF3-4DFF-98D8-22DFCA1F1FFF},"16,643"
